order_id,customer_id,invoice_id,order_date,shipment_date,order_amount,tax_amount,total_amount,status,sales_rep_id,currency,shipping_address,purchase_order_number
ORD0000053,CUST000006,INV0000053,2024-12-17,2024-12-22,1115409.60,200773.73,1316183.33,Completed,REP000049,INR,58, MG Road, Kolkata,PO-947354
ORD0000054,CUST000006,INV0000054,2025-01-26,2025-02-06,662785.57,185579.96,848365.53,Completed,REP000010,INR,58, MG Road, Kolkata,PO-799810
ORD0000055,CUST000006,INV0000055,2025-02-20,2025-02-28,529082.63,95234.87,624317.50,Completed,REP000017,INR,58, MG Road, Kolkata,PO-497124
ORD0000061,CUST000007,INV0000061,2024-12-24,2024-12-27,343409.67,17170.48,360580.15,Completed,REP000026,INR,94, MG Road, Pune,PO-368288
ORD0000062,CUST000007,INV0000062,2025-02-21,2025-02-22,452263.13,54271.58,506534.71,Completed,REP000031,INR,94, MG Road, Pune,PO-412850
ORD0000063,CUST000007,INV0000063,2024-10-30,2024-11-07,197069.91,35472.58,232542.49,Completed,REP000022,INR,94, MG Road, Pune,PO-811050
ORD0000064,CUST000007,INV0000064,2025-02-13,2025-02-21,172755.83,8637.79,181393.62,Completed,REP000029,INR,94, MG Road, Pune,PO-946187
ORD0000065,CUST000007,INV0000065,2025-03-08,2025-03-10,393000.95,110040.27,503041.22,Completed,REP000045,INR,94, MG Road, Pune,PO-153044
ORD0000066,CUST000007,INV0000066,2025-03-16,2025-03-18,161024.54,19322.94,180347.48,In Transit,REP000025,INR,94, MG Road, Pune,PO-885308
ORD0000071,CUST000008,INV0000071,2025-04-07,2025-04-12,1381532.57,165783.91,1547316.48,Delivered,REP000023,INR,91, MG Road, Ahmedabad,PO-596637
ORD0000072,CUST000008,INV0000072,2025-01-08,2025-01-12,332433.57,39892.03,372325.60,Completed,REP000037,INR,91, MG Road, Ahmedabad,PO-271704
ORD0000073,CUST000008,INV0000073,2024-12-04,2024-12-05,1967582.80,236109.94,2203692.74,Completed,REP000033,INR,91, MG Road, Ahmedabad,PO-663540
ORD0000074,CUST000008,INV0000074,2025-02-04,2025-02-06,887895.61,159821.21,1047716.82,Completed,REP000043,INR,91, MG Road, Ahmedabad,PO-628090
ORD0000081,CUST000009,INV0000081,2024-12-22,2024-12-27,66237.04,18546.37,84783.41,Completed,REP000024,INR,95, MG Road, Jaipur,PO-707494
ORD0000082,CUST000009,INV0000082,2025-01-19,2025-01-21,18150.22,907.51,19057.73,Completed,REP000050,INR,95, MG Road, Jaipur,PO-852918
ORD0000083,CUST000009,INV0000083,2024-10-22,2024-10-26,99637.03,4981.85,104618.88,Completed,REP000028,INR,95, MG Road, Jaipur,PO-934067
ORD0000084,CUST000009,INV0000084,2025-02-09,2025-02-16,88041.44,24651.60,112693.04,Completed,REP000018,INR,95, MG Road, Jaipur,PO-256075
ORD0000085,CUST000009,INV0000085,2025-01-11,2025-01-14,12419.15,1490.30,13909.45,Completed,REP000042,INR,95, MG Road, Jaipur,PO-361582
ORD0000086,CUST000009,INV0000086,2024-12-16,2024-12-17,59160.16,10648.83,69808.99,Completed,REP000021,INR,95, MG Road, Jaipur,PO-770219
ORD0000087,CUST000009,INV0000087,2025-03-02,2025-03-06,79122.47,3956.12,83078.59,Completed,REP000017,INR,95, MG Road, Jaipur,PO-270759
ORD0000091,CUST000010,INV0000091,2025-02-23,2025-02-28,367206.16,66097.11,433303.27,Completed,REP000027,INR,63, MG Road, Lucknow,PO-729223
ORD0000092,CUST000010,INV0000092,2024-11-23,2024-11-27,99245.21,17864.14,117109.35,Completed,REP000030,INR,63, MG Road, Lucknow,PO-940242
ORD0000093,CUST000010,INV0000093,2025-01-03,2025-01-04,203432.46,36617.84,240050.30,Completed,REP000032,INR,63, MG Road, Lucknow,PO-963340
ORD0000094,CUST000010,INV0000094,2024-12-21,2025-01-02,142028.49,17043.42,159071.91,Completed,REP000049,INR,63, MG Road, Lucknow,PO-545421
ORD0000095,CUST000010,INV0000095,2025-03-30,2025-03-31,221502.48,11075.12,232577.60,Delivered,REP000029,INR,63, MG Road, Lucknow,PO-821206
ORD0000096,CUST000010,INV0000096,2024-11-26,2024-12-04,153571.02,27642.78,181213.80,Completed,REP000010,INR,63, MG Road, Lucknow,PO-197908
ORD0000097,CUST000010,INV0000097,2025-03-09,2025-03-13,272708.89,49087.60,321796.49,In Transit,REP000050,INR,63, MG Road, Lucknow,PO-929153
ORD0000098,CUST000010,INV0000098,2024-10-17,2024-10-24,164257.59,19710.91,183968.50,Completed,REP000024,INR,63, MG Road, Lucknow,PO-929735
ORD0000101,CUST000011,INV0000101,2024-11-12,2024-11-22,95497.67,11459.72,106957.39,Completed,REP000039,INR,13, MG Road, Chandigarh,PO-568276
ORD0000102,CUST000011,INV0000102,2025-03-04,2025-03-05,127375.60,6368.78,133744.38,Completed,REP000036,INR,13, MG Road, Chandigarh,PO-650352
ORD0000103,CUST000011,INV0000103,2025-03-14,2025-03-23,377305.58,67915.00,445220.58,Processing,REP000046,INR,13, MG Road, Chandigarh,PO-600282
ORD0000104,CUST000011,INV0000104,2025-02-28,2025-03-03,109915.33,19784.76,129700.09,Completed,REP000034,INR,13, MG Road, Chandigarh,PO-637332
ORD0000105,CUST000011,INV0000105,2025-01-29,2025-02-04,478829.60,86189.33,565018.93,Completed,REP000037,INR,13, MG Road, Chandigarh,PO-511587
ORD0000111,CUST000012,INV0000111,2025-03-20,2025-03-22,41803.70,5016.44,46820.14,In Transit,REP000029,INR,75, MG Road, Indore,PO-348782
ORD0000112,CUST000012,INV0000112,2025-02-22,2025-03-05,47998.81,5759.86,53758.67,Completed,REP000016,INR,75, MG Road, Indore,PO-118073
ORD0000113,CUST000012,INV0000113,2025-02-02,2025-02-04,91166.43,4558.32,95724.75,Completed,REP000009,INR,75, MG Road, Indore,PO-130810
ORD0000114,CUST000012,INV0000114,2024-12-29,2025-01-04,81925.21,9831.03,91756.24,Completed,REP000002,INR,75, MG Road, Indore,PO-968432
ORD0000115,CUST000012,INV0000115,2024-12-08,2024-12-09,36374.08,4364.89,40738.97,Completed,REP000018,INR,75, MG Road, Indore,PO-588654
ORD0000116,CUST000012,INV0000116,2025-04-03,2025-04-11,56518.17,6782.18,63300.35,In Transit,REP000050,INR,75, MG Road, Indore,PO-686628
ORD0000117,CUST000012,INV0000117,2024-11-02,2024-11-03,57108.08,6852.97,63961.05,Completed,REP000037,INR,75, MG Road, Indore,PO-785339
ORD0000118,CUST000012,INV0000118,2024-10-18,2024-10-24,84853.76,15273.68,100127.44,Completed,REP000005,INR,75, MG Road, Indore,PO-272993
ORD0000121,CUST000013,INV0000121,2025-02-23,2025-03-02,208531.59,25023.79,233555.38,Completed,REP000023,INR,82, MG Road, Kochi,PO-897712
ORD0000122,CUST000013,INV0000122,2024-10-30,2024-11-02,229398.45,41291.72,270690.17,Completed,REP000004,INR,82, MG Road, Kochi,PO-608776
ORD0000123,CUST000013,INV0000123,2025-02-14,2025-02-21,285108.58,14255.43,299364.01,Completed,REP000018,INR,82, MG Road, Kochi,PO-531609
ORD0000124,CUST000013,INV0000124,2025-01-30,2025-02-01,68676.35,12361.74,81038.09,Completed,REP000012,INR,82, MG Road, Kochi,PO-102229
ORD0000125,CUST000013,INV0000125,2024-12-27,2025-01-04,231860.54,11593.03,243453.57,Completed,REP000040,INR,82, MG Road, Kochi,PO-728686
ORD0000126,CUST000013,INV0000126,2024-11-12,2024-11-15,222809.54,26737.14,249546.68,Completed,REP000047,INR,82, MG Road, Kochi,PO-645926
ORD0000131,CUST000014,INV0000131,2024-11-27,2024-11-28,68537.46,12336.74,80874.20,Completed,REP000027,INR,97, MG Road, Nagpur,PO-221545
ORD0000132,CUST000014,INV0000132,2025-02-09,2025-02-20,418255.65,50190.68,468446.33,Completed,REP000024,INR,97, MG Road, Nagpur,PO-468525
ORD0000133,CUST000014,INV0000133,2024-11-09,2024-11-12,117387.60,32868.53,150256.13,Completed,REP000009,INR,97, MG Road, Nagpur,PO-579687
ORD0000134,CUST000014,INV0000134,2025-01-03,2025-01-09,471867.32,56624.08,528491.40,Completed,REP000038,INR,97, MG Road, Nagpur,PO-230932
ORD0000135,CUST000014,INV0000135,2025-02-22,2025-02-28,482734.29,135165.60,617899.89,Completed,REP000006,INR,97, MG Road, Nagpur,PO-356560
ORD0000136,CUST000014,INV0000136,2024-12-17,2024-12-19,348697.66,41843.72,390541.38,Completed,REP000038,INR,97, MG Road, Nagpur,PO-540158
ORD0000141,CUST000015,INV0000141,2025-01-25,2025-02-02,32748.37,9169.54,41917.91,Completed,REP000002,INR,2, MG Road, Bhopal,PO-853407
ORD0000142,CUST000015,INV0000142,2024-12-23,2024-12-30,88849.51,10661.94,99511.45,Completed,REP000013,INR,2, MG Road, Bhopal,PO-793511
ORD0000143,CUST000015,INV0000143,2025-02-13,2025-02-14,22115.41,1105.77,23221.18,Completed,REP000047,INR,2, MG Road, Bhopal,PO-956039
ORD0000144,CUST000015,INV0000144,2024-11-18,2024-11-21,74159.54,13348.72,87508.26,Completed,REP000013,INR,2, MG Road, Bhopal,PO-428043
ORD0000151,CUST000016,INV0000151,2025-01-18,2025-01-20,401749.20,20087.46,421836.66,Completed,REP000045,INR,63, MG Road, Surat,PO-737267
ORD0000152,CUST000016,INV0000152,2025-02-03,2025-02-04,373217.68,44786.12,418003.80,Completed,REP000037,INR,63, MG Road, Surat,PO-605428
ORD0000153,CUST000016,INV0000153,2024-11-05,2024-11-08,380312.78,106487.58,486800.36,Completed,REP000044,INR,63, MG Road, Surat,PO-756676
ORD0000154,CUST000016,INV0000154,2024-11-18,2024-11-21,144566.63,17348.00,161914.63,Completed,REP000017,INR,63, MG Road, Surat,PO-994276
ORD0000161,CUST000017,INV0000161,2025-01-14,2025-01-17,33578.63,9402.02,42980.65,Completed,REP000017,INR,55, MG Road, Vadodara,PO-956062
ORD0000162,CUST000017,INV0000162,2025-03-09,2025-03-21,32775.77,3933.09,36708.86,Processing,REP000045,INR,55, MG Road, Vadodara,PO-434464
ORD0000163,CUST000017,INV0000163,2025-04-08,2025-04-15,87708.23,15787.48,103495.71,In Transit,REP000007,INR,55, MG Road, Vadodara,PO-607695
ORD0000171,CUST000018,INV0000171,2024-10-21,2024-10-27,495636.20,89214.52,584850.72,Completed,REP000050,INR,2, MG Road, Coimbatore,PO-815023
ORD0000172,CUST000018,INV0000172,2024-12-19,2024-12-21,264006.28,13200.31,277206.59,Completed,REP000045,INR,2, MG Road, Coimbatore,PO-989860
ORD0000173,CUST000018,INV0000173,2025-03-17,2025-03-29,338608.04,40632.96,379241.00,Delivered,REP000020,INR,2, MG Road, Coimbatore,PO-144895
ORD0000174,CUST000018,INV0000174,2024-12-20,2024-12-21,123941.52,14872.98,138814.50,Completed,REP000021,INR,2, MG Road, Coimbatore,PO-627134
ORD0000181,CUST000019,INV0000181,2025-03-19,2025-03-24,88593.02,4429.65,93022.67,Delivered,REP000009,INR,56, MG Road, Visakhapatnam,PO-479259
ORD0000182,CUST000019,INV0000182,2024-12-12,2024-12-21,18322.49,5130.30,23452.79,Completed,REP000035,INR,56, MG Road, Visakhapatnam,PO-651498
ORD0000183,CUST000019,INV0000183,2025-01-27,2025-01-30,75490.50,13588.29,89078.79,Completed,REP000047,INR,56, MG Road, Visakhapatnam,PO-645550
ORD0000184,CUST000019,INV0000184,2024-10-31,2024-11-07,13041.75,3651.69,16693.44,Completed,REP000024,INR,56, MG Road, Visakhapatnam,PO-128651
ORD0000191,CUST000020,INV0000191,2024-11-25,2024-11-27,215578.25,38804.08,254382.33,Completed,REP000017,INR,46, MG Road, Guwahati,PO-177663
ORD0000192,CUST000020,INV0000192,2024-11-18,2024-11-20,1233512.13,222032.18,1455544.31,Completed,REP000040,INR,46, MG Road, Guwahati,PO-679975
ORD0000193,CUST000020,INV0000193,2024-11-23,2024-11-27,902806.88,108336.83,1011143.71,Completed,REP000042,INR,46, MG Road, Guwahati,PO-103278
ORD0000194,CUST000020,INV0000194,2025-03-09,2025-03-11,739641.92,133135.55,872777.47,Delivered,REP000040,INR,46, MG Road, Guwahati,PO-706535
ORD0000195,CUST000020,INV0000195,2025-01-09,2025-01-22,800809.99,96097.20,896907.19,Completed,REP000034,INR,46, MG Road, Guwahati,PO-799281
ORD0000201,CUST000021,INV0000201,2025-02-17,2025-02-28,1374542.15,247417.59,1621959.74,Completed,REP000036,INR,30, Gandhi Nagar, Mumbai,PO-459166
ORD0000202,CUST000021,INV0000202,2025-03-03,2025-03-05,1650272.37,297049.03,1947321.40,Completed,REP000045,INR,30, Gandhi Nagar, Mumbai,PO-803295
ORD0000203,CUST000021,INV0000203,2025-04-04,2025-04-05,859455.95,240647.67,1100103.62,In Transit,REP000009,INR,30, Gandhi Nagar, Mumbai,PO-796097
ORD0000204,CUST000021,INV0000204,2025-03-25,2025-03-28,286653.13,14332.66,300985.79,Processing,REP000038,INR,30, Gandhi Nagar, Mumbai,PO-403176
ORD0000205,CUST000021,INV0000205,2024-11-16,2024-11-22,1605598.28,289007.69,1894605.97,Completed,REP000040,INR,30, Gandhi Nagar, Mumbai,PO-944758
ORD0000206,CUST000021,INV0000206,2025-01-02,2025-01-03,1905825.67,343048.62,2248874.29,Completed,REP000033,INR,30, Gandhi Nagar, Mumbai,PO-238429
ORD0000207,CUST000021,INV0000207,2025-03-25,2025-03-28,1943086.43,97154.32,2040240.75,Delivered,REP000021,INR,30, Gandhi Nagar, Mumbai,PO-389481
ORD0000208,CUST000021,INV0000208,2025-03-04,2025-03-07,1993705.73,358867.03,2352572.76,Completed,REP000017,INR,30, Gandhi Nagar, Mumbai,PO-648784
ORD0000211,CUST000022,INV0000211,2024-12-04,2024-12-18,14917.09,2685.08,17602.17,Completed,REP000035,INR,76, Gandhi Nagar, Delhi,PO-403616
ORD0000212,CUST000022,INV0000212,2025-02-15,2025-02-17,76613.32,13790.40,90403.72,Completed,REP000023,INR,76, Gandhi Nagar, Delhi,PO-683137
ORD0000213,CUST000022,INV0000213,2025-02-12,2025-02-20,69410.59,8329.27,77739.86,Completed,REP000045,INR,76, Gandhi Nagar, Delhi,PO-671608
ORD0000214,CUST000022,INV0000214,2024-10-28,2024-11-02,96547.60,17378.57,113926.17,Completed,REP000045,INR,76, Gandhi Nagar, Delhi,PO-376305
ORD0000215,CUST000022,INV0000215,2025-03-22,2025-03-24,34713.47,4165.62,38879.09,Processing,REP000019,INR,76, Gandhi Nagar, Delhi,PO-606832
ORD0000216,CUST000022,INV0000216,2024-11-12,2024-11-16,41442.97,2072.15,43515.12,Completed,REP000048,INR,76, Gandhi Nagar, Delhi,PO-264212
ORD0000217,CUST000022,INV0000217,2024-10-25,2024-11-03,44706.80,5364.82,50071.62,Completed,REP000016,INR,76, Gandhi Nagar, Delhi,PO-158594
ORD0000218,CUST000022,INV0000218,2024-11-25,2024-11-28,39981.47,1999.07,41980.54,Completed,REP000041,INR,76, Gandhi Nagar, Delhi,PO-185490
ORD0000221,CUST000023,INV0000221,2024-10-28,2024-11-01,46169.72,8310.55,54480.27,Completed,REP000024,INR,64, Gandhi Nagar, Bangalore,PO-174281
ORD0000222,CUST000023,INV0000222,2024-12-02,2024-12-03,28090.04,7865.21,35955.25,Completed,REP000031,INR,64, Gandhi Nagar, Bangalore,PO-976341
ORD0000223,CUST000023,INV0000223,2024-12-29,2024-12-31,88494.06,10619.29,99113.35,Completed,REP000035,INR,64, Gandhi Nagar, Bangalore,PO-881253
ORD0000224,CUST000023,INV0000224,2025-03-23,2025-03-26,61410.89,11053.96,72464.85,Delivered,REP000032,INR,64, Gandhi Nagar, Bangalore,PO-243096
ORD0000225,CUST000023,INV0000225,2025-01-08,2025-01-15,31473.90,3776.87,35250.77,Completed,REP000014,INR,64, Gandhi Nagar, Bangalore,PO-447658
ORD0000226,CUST000023,INV0000226,2025-01-31,2025-02-02,32672.48,1633.62,34306.10,Completed,REP000013,INR,64, Gandhi Nagar, Bangalore,PO-378153
ORD0000227,CUST000023,INV0000227,2025-03-27,2025-03-29,51616.40,9290.95,60907.35,Delivered,REP000020,INR,64, Gandhi Nagar, Bangalore,PO-242126
ORD0000231,CUST000024,INV0000231,2024-12-17,2024-12-19,52735.41,6328.25,59063.66,Completed,REP000011,INR,91, Gandhi Nagar, Hyderabad,PO-833532
ORD0000232,CUST000024,INV0000232,2025-01-14,2025-01-16,314511.35,88063.18,402574.53,Completed,REP000040,INR,91, Gandhi Nagar, Hyderabad,PO-275254
ORD0000233,CUST000024,INV0000233,2024-11-13,2024-11-19,247274.52,44509.41,291783.93,Completed,REP000011,INR,91, Gandhi Nagar, Hyderabad,PO-352111
ORD0000241,CUST000025,INV0000241,2025-02-11,2025-02-13,101296.53,12155.58,113452.11,Completed,REP000039,INR,60, Gandhi Nagar, Chennai,PO-386397
ORD0000242,CUST000025,INV0000242,2024-11-11,2024-11-17,145310.11,7265.51,152575.62,Completed,REP000036,INR,60, Gandhi Nagar, Chennai,PO-979637
ORD0000243,CUST000025,INV0000243,2025-03-05,2025-03-12,491087.56,88395.76,579483.32,Delivered,REP000039,INR,60, Gandhi Nagar, Chennai,PO-203896
ORD0000244,CUST000025,INV0000244,2024-11-23,2024-12-03,166848.49,20021.82,186870.31,Completed,REP000010,INR,60, Gandhi Nagar, Chennai,PO-179887
ORD0000245,CUST000025,INV0000245,2024-11-29,2024-12-05,395085.89,110624.05,505709.94,Completed,REP000011,INR,60, Gandhi Nagar, Chennai,PO-626854
ORD0000246,CUST000025,INV0000246,2025-03-13,2025-03-17,219013.63,39422.45,258436.08,In Transit,REP000002,INR,60, Gandhi Nagar, Chennai,PO-335526
ORD0000247,CUST000025,INV0000247,2025-03-06,2025-03-19,240931.98,12046.60,252978.58,Delivered,REP000019,INR,60, Gandhi Nagar, Chennai,PO-225238
ORD0000248,CUST000025,INV0000248,2024-11-30,2024-12-05,442367.99,79626.24,521994.23,Completed,REP000005,INR,60, Gandhi Nagar, Chennai,PO-173920
ORD0000251,CUST000026,INV0000251,2025-01-02,2025-01-03,900245.52,162044.19,1062289.71,Completed,REP000017,INR,4, Gandhi Nagar, Kolkata,PO-693894
ORD0000252,CUST000026,INV0000252,2025-01-03,2025-01-08,665810.17,119845.83,785656.00,Completed,REP000023,INR,4, Gandhi Nagar, Kolkata,PO-576858
ORD0000253,CUST000026,INV0000253,2024-11-05,2024-11-06,711953.05,128151.55,840104.60,Completed,REP000028,INR,4, Gandhi Nagar, Kolkata,PO-749405
ORD0000254,CUST000026,INV0000254,2024-12-17,2024-12-27,1263764.29,227477.57,1491241.86,Completed,REP000045,INR,4, Gandhi Nagar, Kolkata,PO-429466
ORD0000261,CUST000027,INV0000261,2025-03-05,2025-03-10,1170736.81,58536.84,1229273.65,Completed,REP000041,INR,95, Gandhi Nagar, Pune,PO-238060
ORD0000262,CUST000027,INV0000262,2024-10-27,2024-11-10,881895.06,44094.75,925989.81,Completed,REP000040,INR,95, Gandhi Nagar, Pune,PO-414420
ORD0000263,CUST000027,INV0000263,2024-12-25,2024-12-31,310008.59,37201.03,347209.62,Completed,REP000036,INR,95, Gandhi Nagar, Pune,PO-730282
ORD0000271,CUST000028,INV0000271,2025-01-28,2025-02-02,84623.46,23694.57,108318.03,Completed,REP000047,INR,92, Gandhi Nagar, Ahmedabad,PO-756980
ORD0000272,CUST000028,INV0000272,2024-11-16,2024-11-18,70126.67,8415.20,78541.87,Completed,REP000019,INR,92, Gandhi Nagar, Ahmedabad,PO-734221
ORD0000273,CUST000028,INV0000273,2025-01-08,2025-01-10,45644.37,2282.22,47926.59,Completed,REP000035,INR,92, Gandhi Nagar, Ahmedabad,PO-676615
ORD0000274,CUST000028,INV0000274,2024-11-11,2024-11-19,59606.72,10729.21,70335.93,Completed,REP000042,INR,92, Gandhi Nagar, Ahmedabad,PO-823860
ORD0000275,CUST000028,INV0000275,2024-11-29,2024-11-30,67535.44,8104.25,75639.69,Completed,REP000043,INR,92, Gandhi Nagar, Ahmedabad,PO-752605
ORD0000276,CUST000028,INV0000276,2024-11-16,2024-11-27,59887.86,2994.39,62882.25,Completed,REP000044,INR,92, Gandhi Nagar, Ahmedabad,PO-172696
ORD0000277,CUST000028,INV0000277,2024-11-15,2024-11-17,46383.86,8349.09,54732.95,Completed,REP000039,INR,92, Gandhi Nagar, Ahmedabad,PO-734086
ORD0000278,CUST000028,INV0000278,2025-03-10,2025-03-19,52339.20,2616.96,54956.16,Delivered,REP000020,INR,92, Gandhi Nagar, Ahmedabad,PO-811000
ORD0000281,CUST000029,INV0000281,2025-03-18,2025-03-21,84086.15,4204.31,88290.46,Processing,REP000043,INR,80, Gandhi Nagar, Jaipur,PO-737143
ORD0000282,CUST000029,INV0000282,2024-10-20,2024-10-22,124678.67,6233.93,130912.60,Completed,REP000030,INR,80, Gandhi Nagar, Jaipur,PO-179225
ORD0000283,CUST000029,INV0000283,2025-04-06,2025-04-08,66035.56,3301.78,69337.34,Delivered,REP000025,INR,80, Gandhi Nagar, Jaipur,PO-346654
ORD0000284,CUST000029,INV0000284,2024-12-05,2024-12-15,323838.11,38860.57,362698.68,Completed,REP000024,INR,80, Gandhi Nagar, Jaipur,PO-828052
ORD0000285,CUST000029,INV0000285,2025-03-19,2025-03-24,93177.32,16771.92,109949.24,Processing,REP000034,INR,80, Gandhi Nagar, Jaipur,PO-913966
ORD0000286,CUST000029,INV0000286,2024-11-24,2024-11-26,296203.25,53316.58,349519.84,Completed,REP000025,INR,80, Gandhi Nagar, Jaipur,PO-995836
ORD0000291,CUST000030,INV0000291,2024-12-28,2024-12-31,364352.75,65583.49,429936.24,Completed,REP000038,INR,7, Gandhi Nagar, Lucknow,PO-160383
ORD0000292,CUST000030,INV0000292,2025-01-18,2025-01-23,276573.23,49783.18,326356.41,Completed,REP000043,INR,7, Gandhi Nagar, Lucknow,PO-596571
ORD0000293,CUST000030,INV0000293,2024-10-22,2024-10-26,391387.50,70449.75,461837.25,Completed,REP000021,INR,7, Gandhi Nagar, Lucknow,PO-115261
ORD0000294,CUST000030,INV0000294,2025-03-12,2025-03-16,395015.96,19750.80,414766.76,Processing,REP000017,INR,7, Gandhi Nagar, Lucknow,PO-138297
ORD0000295,CUST000030,INV0000295,2025-01-28,2025-01-29,230034.72,27604.17,257638.89,Completed,REP000018,INR,7, Gandhi Nagar, Lucknow,PO-746192
ORD0000301,CUST000031,INV0000301,2024-10-15,2024-10-21,67747.29,8129.67,75876.96,Completed,REP000008,INR,12, Gandhi Nagar, Chandigarh,PO-251684
ORD0000302,CUST000031,INV0000302,2024-12-25,2024-12-28,91817.98,16527.24,108345.22,Completed,REP000011,INR,12, Gandhi Nagar, Chandigarh,PO-108065
ORD0000303,CUST000031,INV0000303,2025-02-01,2025-02-04,58645.26,10556.15,69201.41,Completed,REP000014,INR,12, Gandhi Nagar, Chandigarh,PO-208018
ORD0000304,CUST000031,INV0000304,2025-03-30,2025-04-04,76351.86,9162.22,85514.08,Processing,REP000025,INR,12, Gandhi Nagar, Chandigarh,PO-557512
ORD0000305,CUST000031,INV0000305,2024-10-19,2024-10-21,28862.46,5195.24,34057.70,Completed,REP000023,INR,12, Gandhi Nagar, Chandigarh,PO-516494
ORD0000311,CUST000032,INV0000311,2025-03-16,2025-03-17,474112.74,132751.57,606864.31,In Transit,REP000026,INR,40, Gandhi Nagar, Indore,PO-554773
